tw_id,text,location,long,lat
972310182742056960,"When your students receive college acceptances!!!!???
 *cough *cough i helped them?","East Palo Alto, CA",,
972301071660982272,@doctagee And let's not forget homophobic and transphobic bile too. It always amazes me that there are people on th? https://t.co/4b52LDdZkM,"Davis, CA",,
972300264853024769,I'm sick so I took some cough syrup but apparently I took too much because I'm feeling a little high at work rn.,"Vacaville, CA",,
972294103026360328,@BretWeinstein *cough* scihub *cough*,"San Francisco, CA",,
972292113567186944,"RT @VioletQueenling: ?On the plus side, I?ve got a new character I think people are going to love.?

But that?s just a theory,
A GAME THEOR?",,,
972286982603735041,"Cough, cough... pee pee tape? https://t.co/Hs8gdvyGjV","Roseville, CA",,
972281630613278720,"I'ma just RT this.. not cuz the shoes, but the poem. Droppin' hints to my girl.. cough cough. https://t.co/JgWks1C1FU","Modesto, CA",,
972277683173208064,@ianbremmer preferably one due to cough up a lot of steam...,"Atwater, CA",,
972273006180319232,@HolmanOlga That cough syrup is the real deal!!,San Francisco,,
972265050051244032,"@JhoiraArtificer We?re cough twinsies

Worst bonding exercise ever, let?s never do this again",San Francisco,,
972253790068908032,So proud of my mommy getting packages from huge makeup company :) now my mommy should get a puppy sponsorship for *cough me * cough,"San Jose, CA",,
972251944780677120,Real shit! Hahaha cough*Rosen*cough https://t.co/pe4d0U3U5R,San Jose,,
972229541115539457,@lil22bruh Cough Dakota cough,"Walnut Creek, CA",,
972228144278077441,@m0llz_d0llz ::cough cough:: I?m sick,"San Francisco, CA",,
972224204153094145,"*cough*
  
COME TO SF SHERMAN! I want to bathe in the tears of my Seahawks fan friends.","Winters, CA",,
972218003608621056,All my professors were fine with me missing class yesterday except my philosophy professor so I made sure to cough? https://t.co/VhV8f9HaOo,"Turlock, CA",,
972217487650570240,@Angelerrrrr I?m sure I?m still slightly contagious if you wanna come over and have me cough on you,"Jackson, CA",,
972213008918302720,"When I thought I just had a bad cough, it turns out that I have bronchitis.","Gonzales, CA",,
972212488572829696,Y?all just ever gotta violently cough and gag for like 30 secs at random times of the day,"Sacramento, CA",,
972203044203982850,@DJIceMusic Or he'll go to a team with a QB that has a future in front of him...cough...niners...cough...Jimmy G...hack...wheeze,"sacramento, ca",,
972197148350595072,"I can?t stand my daughter yo. I be sneaking cough drops and she comes all up in my personal space, smells it and pu? https://t.co/5br120u4B6","Sacramento, CA",,
972195919197224960,@AdamHillLVRJ Cough cough @strtch33 @mikeyblackstar told ya,"South San Francisco, CA",,
972191032283627520,RT @ajocasereports: First reported case of midbrain keyhole aqueduct syndrome with ocular motor and other neuro-ophthalmic manifestations a?,"Miami, FL",,
972190935722295296,RT @A_Flawed_King: Maybe because I?m from the Bay and I?m used to seeing Bruno Mars type dudes *cough* Dave &amp; Busters *cough*,Bay Area,,
972187136517586947,"RT @EL_SUSHIRITO: Ok hear me out twitter... Its 2018 and if they can make grapes tastes like cotton candy and condoms like strawberries, WH?","Elk Grove, CA",,
972183779866378240,@natedilluhh k .. i?ll just cough on him and give him my strep,"Manteca, CA",,
972183678133600257,@Uber_Support You guys literally have the worst support for your drivers. It?s the ine thung that makes me wanna qu? https://t.co/7tsRnXEl7Z,Monterey CA,,
972172519514849281,"?On the plus side, I?ve got a new character I think people are going to love.?

But that?s just a theory,
A GAME TH? https://t.co/TObRH6xrwq","Mountain House, CA",,
972171720227303424,Maybe because I?m from the Bay and I?m used to seeing Bruno Mars type dudes *cough* Dave &amp; Busters *cough*,"Hayward, CA",,
972169802872774658,.@MMAjunkieJohn  how do you reward a guy with a title fight who missed weight? Cough cough Yoel,"Sacramento, CA",,
972167324101877760,"Learn the various applications of witch hazel, from cough and cold remedies to bug sprays and skin toners.? https://t.co/vD4jK2dOTX","Davis, California, USA",,
972164497719906304,@tachyonics @Chris__Bailey Cough cough #scw5 nothing to see here move right along,"Sunnyvale, CA",,
972160164512935936,Happening all the time now *cough *cough https://t.co/6oYyOPkVKg,"Mountain View, CA",,
972157240919535617,@TheYonceNews *cough* nice to see im inspiring the ladies on twitter as well,"Oakland, CA",,
972155577613905922,@offroadmendes @lukeswarmhugz Cough cough cough ....,Roseville,,
972149320169304064,This cough is going to ruin my day today ??,"California, USA",,
972148279273168896,"COUGH COUGH: Welcome to Lindsay where Bubo our great horned will invite you in with an owl pellet! 
Ok so this... https://t.co/nZ2fllFBC4","Walnut Creek, CA",,
972148055838425089,"RT @vetDrZ: 9 year old Siamese: This week?s case is a 9-year-old female neutered Siamese cat with chronic, progressive cough of 1-year dura?","Farndon, England",,
972145848225185797,@gotwalt Isn't lean that drink you make with cough syrup?,"San Francisco, USA",,
972144644707332096,&lt;cough&gt;hearing-not-hearing me is brain-friction&lt;/cough&gt; https://t.co/mAiKS2pyfD,"Sacramento, CA",,
972143440036327424,RT @ajocasereports: First reported case of midbrain keyhole aqueduct syndrome with ocular motor and other neuro-ophthalmic manifestations a?,UK & Ireland,,
972142578249248768,My dad heard me coughing at night and he went out early this morning to buy me cough medicine and made me soup. I don?t deserve him. ??,"Oakland, CA",,
972139202770030592,RT @ajocasereports: First reported case of midbrain keyhole aqueduct syndrome with ocular motor and other neuro-ophthalmic manifestations a?,,,
972138758844764160,"Because I over dosed on cough medications, my tachycardia is back. Fucking bullshit.","Vacaville, CA",,
972110128655884289,First reported case of midbrain keyhole aqueduct syndrome with ocular motor and other neuro-ophthalmic manifestatio? https://t.co/WLAXuUcf8E,"Stanford, CA",,
972097370002305024,Turn your head and cough #RuinMyDayIn5Words https://t.co/NVZ9lehK5K,"Santa Rosa, CA Sonoma Strong",,
972096466742366209,I really hope I?m not getting sick this cough is getting worse ?,Polk,,
972068763171524608,RT @sophiediao: Here's a short comic about my Chinese grandmothers. Thank you to all the amazing women who make life better for those who c?,,,
972062527285637121,"I am currently dying. If anyone can come save me, it woild be very appreciated. Please come with Tylenol, A Light B? https://t.co/HJkFJrW1US","Tranquillity, CA",,
972041155406786560,People cough* lebron cough* do way worse and get away with it. https://t.co/kLIG7ncJik,"Vallejo, CA",,
972039436203536384,when u can?t sleep bc ur throat hurts and u can?t stop coughing do u smoke to help u sleep or not smoke to avoid ma? https://t.co/fD6jZYbwlQ,,,
972019939770077184,"I added a video to a @YouTube playlist https://t.co/ACeOaKbeuz Lady Receives Help with Constipation, Headache, Insomnia, Cough, Hip","San Rafael, CA",,
972001941013250049,I say everyone on #GreysAnatomy is gonna die and the show is gonna continue in heaven (cough cough** or hell) https://t.co/F2OpqUzfPo,"Russian Hill, San Francisco",,
971993694940184583,"@SebGorka @realDonaldTrump Cough it up, #JackassObozo!","Santa Rosa, CA",,
971988644499095552,this cough syrup tastes like ass,"Manteca, CA",,
971984548673200128,I have a cough and my coworker made me tea with honey I feel loved,"sac, ca",,
971983550495956994,every time i cough i feel like i?m gonna throw up so that?s pretty cool,"Manteca, CA",,
971983075604185088,"RT @EL_SUSHIRITO: Ok hear me out twitter... Its 2018 and if they can make grapes tastes like cotton candy and condoms like strawberries, WH?",,,
971982530898350080,Ok hear me out twitter... Its 2018 and if they can make grapes tastes like cotton candy and condoms like strawberri? https://t.co/ga9gExwSDd,"Walnut Grove, CA",,
971970928761438208,@lil_kayykay And I don?t cough like a little bitch.,"San Francisco, CA",,
971970721818685440,"Ya know having a bruised rib in like 3 spots isn't fun....Can't laugh, can't cough, can't sleep, wanna cry lol...wh? https://t.co/1tYwQXtTxm","San Jose, CA",,
971969216814333954,"If this bitchass cough dont go away, imma call my nigga osmosis jones.","Mountain House, CA",,
971967904936677377,Cough adam young cough https://t.co/IOdpbVddwY,"Santa Cruz, California",,
971962247135117312,"X-ray tech : how long have you had a cough 
Me : 4 weeks 
X-ray dude : oh yup that?ll do it 
Me : I hate this place? https://t.co/vnFASnIkQH",the shop,,
971952632565657600,This Pic is me trying to hold my cough in after coughing too much already,"Fairfield, CA",,
971950648089440256,@SACarrow @de1ong @Noahpinion @delong *cough*,San Jose,,
971938567395028992,#FluTips Calvados works as well as any over the counter cough drops.,"San Francisco, CA",,
971936246930001920,RT @justwanttobeme3: Cough drops are my new drug of choice.,Deep within your mind!,,
971928531797032960,A Productive Cough may be @TitusAndronicus's best album and that's saying a lot after the last one https://t.co/TpIUOfamGN,"Alameda, California, USA",,
971928523874054144,@escapedcat Obviously. How else would you reduce complexity then by adding headless chrome to your stack *cough* *cough*,"San Francisco, CA",,
971911084062814209,"I just found like 20+ cough drops my dad put in my purse. My dad must have known I was going to get sick after last weekend, haha.","Oakland, CA",,
971909520157917184,"Some personal news:

I'm NOT going to #SXSW this year. :( All of you have fun. Enjoy Modcloth offline store, Toy Jo? https://t.co/Z8C4VjYEer","San Francisco, CA",,
971908366787264512,"@thehill I?m betting those doors look exactly like they cost $9000.
...catch my drift?
(Cough - cough [taxpayers pi? https://t.co/mLB1rDypMP","Alameda, CA",,
971900643920064512,@foodwishes If only someone could do it for you *cough*,San Francisco,,
971897147816689665,Advantage of having my mouth all numbed up is that my cough and congestion is gone ?,"Stockton, CA",,
971893234623397889,Every time I cough my mom says ?sigue fumando hija de tu chingada madre? ?,"Chico, CA",,
971875450086723590,"@KinsleeBlake the cough clearly dripped with a generous helping of awkwardness. Nice going, stud. 

""I think I'm go? https://t.co/yVKW8N3wYU","San Francisco, CA",,
971873189310574592,*cough* ??? ? https://t.co/Rg78BztTaW,"San Francisco, CA",,
971857123683401728,When you cough so much you head hurts?,"Santa Clara,California",,
971852143866011648,@davejoyner7 @KatherineK221 @Montrelltha1 @CassiaAtia I see the concern. It?s like rough and cough.they are not pro? https://t.co/OxYZEctrWH,Golden State,,
971848380245684224,"I'm gonna lie down. After the Direct, I'll be working on stuff. I hope I get another period where I'm just full of? https://t.co/OZuEYoiuJ0","Sacramento, CA",,
971843784144113665,@littlepinkhoe Cough,"Elk Grove, California",,
971842635349372928,"@BlancheMedia when doing a 24 hour fast, do breath mints/cough lozenges/herbal supplements break the fast? I'm gett? https://t.co/adgd6xkXin","Davis, California",,
971840699963359232,you ever cough until the sun is up? 'cuz same https://t.co/DZStpiv1IO,"Hayward, CA",,
971838192130256896,Current status: tea with freshly chopped ginger root and honey. Hopefully that will finally stop my cough. https://t.co/sPSx4gLpQP,"San Francisco, CA",,
971826090598481920,Who got cough drops on campus,"Stockton, CA",,
971823974572175360,Can this cough just go away already?,"San Francisco, CA",,
971823193450274816,"If your dog frequents kennels, parks or day cares, canine cough is a danger. Vaccinate today. #petcare","Sunnyvale, CA",,
971821150530551808,@rvivek 0. Stay hydrated. 1. Prefer appropriate fight times. 3. Sleep properly on flight. I sometimes use a tad bit? https://t.co/XZJIwxkYYr,"Sunnyvale, CA",,
971820318233784320,How introverted am I? I stayed in my room and pretended I wasn't there while suppressing my cough as the man who ca? https://t.co/71cdI2Qcz3,san jose ca,,
971810036828655616,@DestinLegarie *cough Mass Effect Remaster,San Bruno,,
971807916192759809,"Feel like I?m dying ? day 3 of a fever, cold shakes, gnarly cough and body aches... fml", ,,
971806947333697539,"@bonniegillespie I started asking myself, ""How upset or uncomfortable would I realistically be if I didn't have thi? https://t.co/JqFcA7mMkQ","San Mateo, CA",,
971803680587497472,"@_LeaveHerWild @teez70 Lol,  even your cough is sexy!?",City of Angels,,
971803479055384576,This cough that I have will be the death of me ?,"Fremont, CA",,
971801064700895234,RT @MilesExpress999: anime's always ahead of the curve https://t.co/gUiKuD1sv8,,,
971799370835226624,@yafavshitshoww Damn don?t say that these ?men? *cough* BOYS *cough* need to stop sleeping on you because once you? https://t.co/zzDKVw2PG2,"Tracy, CA",,
971797011967172608,That moment when you cough in a cathedral and it echoes all throughout the entire place ???,"Sacramento, CA",,
971796872590438401,"RT @CloroxHealth: It?s #flu season, and we are in the thick of it.
Encourage staff to wash hands frequently, get the #FluShot, stay home if?",,,
971795649854300160,"? NHL Trivia &amp; Swag Giveaway ?

Which NHL team had the most wins in a season?

Answer correctly and we'll send you? https://t.co/beVAitz6FU",San Francisco,,
971784797814013952,"@JCtheArtsader @NicoB7700 is the *cough* ""chest"" from 9 doors 9 hours 9 lives?","San Leandro, CA",,
971784511255019520,@MSNBC @PressSec *cough* bullshit,"Mountain View, CA",,
971784381617512448,@cristalcastell Cough cough. U were saying ? Get your taste buds checked lol jp,,,
971782991591518210,@JohnBennettBBC *cough cough Kane @Aboosanchez @RosterMonster,san francisco,,
971777894232899585,"@bradbalfour Try this... take a 2 second clip, using the volume controls, do a short fade up and fade out on it. No? https://t.co/R8YXcEjaF6",San Francisco Bay Area,,
971767388093009920,"@KinsleeBlake she gave my thigh a squeeze my mind went back to its little dirty corner and told me, you're getting? https://t.co/D1LUJVXnI5","San Francisco, CA",,
971751219088773121,RT @LuvYaBlue: @Bornabrit1 Hell a tell-all book by Melania would clearly generate more  $ than that stingy bastard would be willing to coug?,,,
971750779051806721,@Bornabrit1 Hell a tell-all book by Melania would clearly generate more  $ than that stingy bastard would be willin? https://t.co/b3hcztDU77,Twin Cities,,
971737282720886785,@Papess_Sophia_C And I thought my hell week was bad. ? Hope you can soothe that cough somehow.,"Sacramento, CA",,
971708104986546176,"RT @vetDrZ: 9 year old Siamese: This week?s case is a 9-year-old female neutered Siamese cat with chronic, progressive cough of 1-year dura?",Costa Rica,,
971706922398298112,"RT @vetDrZ: 9 year old Siamese: This week?s case is a 9-year-old female neutered Siamese cat with chronic, progressive cough of 1-year dura?",UK,,
971702456844410880,"9 year old Siamese: This week?s case is a 9-year-old female neutered Siamese cat with chronic, progressive cough of? https://t.co/j3NsYcWtXs","Davis, CA",,
971673126147796993,this syrup better get rid of this cough I?m not playin ?,"East Oakland, CA",,
971668203121229825,Can?t tell if I have a fucking cold or just a very disturbing cough,"Santa Cruz, CA",,
971639793883869184,"@rachlanger The dude with the too short for winter jacket, hands in his pants, broken tooth smile, toss yer butts i? https://t.co/46bG06NqlM",San Francisco,,
971636287483518976,@Cough_Mytweet @Flyer_thanu2 This shit is funny people on this thread are taking it way too serious.,Sacramento,,
971635882888327168,"@_MCKENTON_ @Cough_Mytweet I remember my boy parked in someone?s spot in an apartment complex they towed his shit,? https://t.co/h7gWva2CVS",Sacramento,,
971634789957517312,Cough Sop Burnt Cripen? Nugget!,,,
971633134415392770,It might be me overdosing on this cough medicine but I?m feeling a lot better,"Turlock, CA",,
971625123789791232,@FatKidDeals *cough* @sbenson925 *cough*,"Concord, CA",,
971623372172832768,@SaturdaysInReno @1Packfan You sure you should be going to work at all tomorrow?  I can sense a disturbing cough in? https://t.co/4qqCxJbVXc,"Elk Grove, CA",,
971612604824043522,It's crazy how when I'm sick I can't taste any of the food I eat... but the cough syrup though? Oh I can taste every ingredient in it,"City Of Angels , California",,
971603467008540672,"Every time I talk I cough, and I think the universe is trying to tell me something","Santa Cruz, CA",,
971600271183790080,"Worst service ever......

*cough cough @Briiuuss","Sacramento, CA",,
971589409253437441,Screw. This. Cough.,"California, USA",,
971588391895576576,I?ve had such a bad cough all day?,"Union City, CA",,
971587857583190016,bro...why don?t dogs cough ??,"Rocklin, CA",,
971561398202445824,Cough is killing me.,San Francisco ,,
971561093729406976,"For no reason at all, she then begins to go off on me about my phone and how I'm not paying attention, despite the? https://t.co/qifHYbEbm2","San Francisco, CA",,
971555639691419648,I made it through work with this cough!,"Modesto, CA",,
971554757436309505,"@patrickuncaged Tbh, it?s very hard to get quality peanut butter in some European countries (France, cough cough),? https://t.co/7AzLBmJpPq","San Francisco, CA",,
971554266920857600,"@hijikatamamoru I can agree with that! He doesn?t say much, mutters under his breath a lot, but I feel he just make? https://t.co/RecZDFkxEN",NorCal,,
971552103561814016,@ToasterOFun *cough* *cough* https://t.co/xFVlYa0xvA,"San Jose, CA",,
971547268896538624,"@LivingNonActor ? ?
I'm sorry, can't argue that right now, too busy listening to A Productive Cough.",Marin County,,
971538172629860353,All this fucking cough syrup like Ima sick nigga ??,,,
971536940280565766,So I got Bronchitis and my uncle gave me some cough drops that just done numbed my entire body lmao ima take some home,Silicon Valley ,,
971522299730935808,"Strawberry cough , the most gas.","San Jose, CA",,
971521970104950784,@nycyonce *cough* ive been a jay stan for the past 13 years.,"Oakland, CA",,
971514705893208064,@JTheWorm I added u my psn starts w cough,"Santa Rosa, CA",,
971499994053136384,WHY DO PEOPLE ALLOW THEIR CHILDREN TO COUGH AND SNEEZE FREELY. TEACH YOUR CHILD TO COVER THEIR FUCKING MOUTHS.,California ,,
971499338936467456,@MSNBC *cough* cannabis *cough*,"Sacramento, CA",,
971497063782297600,@andrewmartonik I've been writing all day and I have a cold and just took cough syrup watch out,"Oakland, CA",,
971494382124830720,"RT @nullspeak: Hey, if you'd like to follow us here / Steam for eventual beta-key giveaways or *cough cough* early access news, we have a S?","Baltimore, MD",,
971483639170002945,I dead ass have mother fucking bruises on my rib cage bc of how bad my cough is fuck bronchitis,,,
971470914553393152,"RT @speculawyer: @NicholsUprising @TishaHirsch To this day, conservatives will criticize California and say we are going bankrupt. They don?",NorCal all the way,,
971469428087930880,Young the Giant: Cough Syrup  https://t.co/wsxyINypow,"Morgan Hill, CA",,
971455974065278976,RT @POPSUGARFitness: These things can help. https://t.co/4S3Eki5Ph9,London * Reading * United Kingdom,,
